index,axis-O,axis-1
0,526.6666666666666,828.6666666666666
1,527.3333333333334,825.3333333333334
2,824.0,444.0
3,827.0,452.0
4,1054.6666666666667,981.3333333333334
5,1056.3333333333333,987.6666666666666
