index,axis-O,axis-1
0,41.43567612001644,48.33518290176737
1,33.84380907372401,100.68383742911153
2,55.54718898171145,165.33641905622036
3,24.519939424533064,237.02372539121654
4,27.062942327962656,315.04848667369373
5,21.770399666944215,429.96690258118235
6,37.81268943220853,567.7872297433825
7,63.058007117437725,712.1906583629893
8,62.298083875632685,784.6901663051337
9,48.82439926062847,824.8813924830561
10,41.471774660948185,888.0353541207836
11,31.128951747088188,971.4534109816972
12,13.449136276391554,1073.1239374828626
13,42.69065763477279,1143.1510019757268
14,44.929206161137444,1195.211789099526
15,36.124159402241595,1264.0362391033625
16,30.284864261807364,1347.3614726664186
17,34.54862508383635,1405.8303152246815
18,24.13581818181818,1471.4647272727273
19,32.68844525105868,1568.3411978221416
20,63.94144468442524,1505.4526037916967
21,59.758839050131925,529.3609498680739
22,44.993734772015316,1065.890358510268
23,107.82895939417679,1012.3778561169865
24,56.038531443111594,666.4834605597964
25,59.54218942189422,430.7188191881919
26,81.37669094693028,1586.7206035379813
27,101.3039934800326,201.3757131214344
28,115.8966081871345,33.2966081871345
29,87.59151482186566,946.1357084579821
30,90.4736444360476,1413.5439259399207
31,89.38429752066116,1285.824638429752
32,108.23908857509628,256.01749037227216
33,117.1184224861096,326.8372371718052
34,140.36116402811535,450.8680943309466
35,101.73005640612409,620.6129465484825
36,112.5964869480361,1209.4020492803122
37,93.30732811856731,1097.5590778097983
38,124.04087736789631,1563.6774675972083
39,118.40365944734877,529.9428678117998
40,125.25384615384615,1370.361118881119
41,130.74451733833178,884.5149015932521
42,134.15008090614887,667.992718446602
43,129.78179669030732,1508.7744680851065
44,139.3987158243579,130.55820215410108
45,155.08755071535342,575.9854793935511
46,157.97643593519882,814.4428080510555
47,142.00158856235106,973.4630659253376
48,148.30564225690276,1185.9812725090037
49,163.647702991453,1050.8819444444443
50,145.63098272444066,1297.8940809968847
51,167.50952135872362,376.57282552753475
52,161.10656418778564,1102.6670128791027
53,170.9129845486582,910.5776633233938
54,169.85710567412806,1467.4698073919833
55,191.27653213751867,53.49009715994021
56,186.37583756345177,241.2525888324873
57,190.98914319248826,742.2140551643192
58,213.63106440180863,1125.4765978247588
59,196.14451294697903,1251.2236744759557
60,181.42204538756263,1380.3006189213086
61,189.58422103861517,502.0169773635153
62,190.71822323462413,1551.8510250569477
63,206.19819413092551,965.8013544018058
64,202.32875756165657,640.9485807352257
65,211.30767167381975,107.85783261802575
66,202.58219512195123,173.11560975609757
67,208.7079918032787,1297.5850409836066
68,234.39533294278462,325.6802382347198
69,235.12594037336305,1176.2931178601282
70,227.4444159178434,1439.7727856225931
71,233.45770280327463,602.9121806003473
72,248.10230654761904,485.2213541666667
73,229.7625099285147,818.9173947577442
74,249.59347726228756,1334.539963252182
75,239.17755255255256,1489.915915915916
76,262.64121280179677,870.16638592551
77,233.6978527607362,709.6592024539877
78,284.6113261648745,1568.004157706093
79,259.93310293754627,1047.507035299926
80,287.50657518582045,415.6550409757957
81,259.85641515440943,1208.2550143266476
82,286.88613034137023,215.99188350441634
83,276.53515933631815,1503.2667895707136
84,257.6864308254443,1391.5550572994518
85,252.9265692854323,173.05527043031978
86,293.3699091845333,42.97481509221983
87,277.0687485434631,935.8019109764624
88,281.80048125125325,807.3731702426309
89,295.04672897196264,997.9884668920263
90,255.46424037240794,553.4883622513754
91,300.41645477660734,136.5470395931711
92,274.499692496925,1277.3031980319804
93,298.1591499409681,654.3211334120425
94,301.7658832644628,517.275826446281
95,281.812294837362,714.7123246792003
96,304.2787519339866,596.116812790098
97,293.02252559726963,344.84573378839593
98,320.58488639264743,1519.4597906561144
99,314.3729607036459,1128.1920839835439
100,311.3485558157689,273.19320843091333
101,305.94062078272606,1420.836032388664
102,331.54961232701936,1230.0783197566002
103,346.11457196706675,750.0318420791588
104,372.32161047780744,1571.8741207858357
105,349.5282654833108,107.69766544472313
106,324.1750317662008,1351.5266836086405
107,366.9344516129032,808.1703225806451
108,345.3777131782946,1066.5711240310077
109,363.77130098962107,367.89440019309677
110,384.080099237994,314.123870281765
111,356.3243243243243,501.9977477477477
112,350.54366362834463,921.1505439576595
113,353.22814278323847,1447.3491981376098
114,365.0758258258258,689.9414414414415
115,389.0519175580485,457.18027654578657
116,398.4305200341006,45.14535379369139
117,383.9148977987421,861.3663522012579
118,367.4387447193724,636.2163548581774
119,366.16978158072504,234.52758387750507
120,394.61766814857305,1330.8554424207657
121,373.5612195121951,1002.9197560975609
122,400.82669692593356,527.759851454508
123,391.8053700065488,1223.2294695481337
124,421.00801526717555,1525.7395038167938
125,432.48729911871436,399.594781406601
126,397.5967110415035,188.7995301487862
127,402.1655239960823,1424.7140058765915
128,428.3005762502573,600.8113809425807
129,432.0553152039555,927.6008446641945
130,442.46438524133316,1384.2427822985173
131,411.302736920499,1079.9709551293986
132,443.714959983583,1482.4664477734455
133,444.6503584985238,290.8580767608604
134,430.3615154536391,718.9780658025923
135,455.45835982199617,989.4467048103412
136,462.3538461538462,130.780959634425
137,435.3902295467922,1583.1006474396704
138,461.62172546280124,802.01065316102
139,444.8701732083267,1152.2525027808676
140,478.51440819242674,553.6215765658491
141,483.6396560518837,223.47176273409605
142,451.85514705882355,1257.2149509803921
143,465.79362186788154,64.07334851936218
144,484.244055752938,448.7204154140476
145,490.442241707968,855.2577201677468
146,493.77994330262226,1048.9103472714387
147,477.63250296559903,671.2182680901542
148,480.0455540954884,494.5519053876478
149,528.8078043704475,41.583142559833504
150,507.9708615925647,765.0205978397388
151,543.5174934725849,1256.1224916076092
152,499.60638525819587,1543.5926719520035
153,517.3163924182462,400.3030618621121
154,499.12056239015817,1428.9630931458698
155,507.0331212269538,1333.8164464023496
156,507.50810947795236,1156.7896604156108
157,543.712272258508,361.33774492952904
158,532.5779024600777,1084.5735865343115
159,536.7363344051447,964.8650803858521
160,548.1462226752747,674.1299127874051
161,519.9396449704142,510.2603550295858
162,535.5628130217028,1451.4365609348915
163,571.3836679601823,900.9959507339295
164,571.3030172413793,315.5189655172414
165,564.5890995260663,734.9597156398104
166,543.9304527966854,605.0221959159514
