index,axis-O,axis-1
55,436.5347021035395,234.06505857160852
56,457.3356459176463,770.1962484743367
57,454.33245364731357,108.28393557991609
58,431.724808895066,1376.8614778781562
59,502.83390305407676,336.38246007284954
60,457.7559040121889,912.4516886744541
61,486.20402478936006,1199.0134391755448
62,493.399655604258,435.58046336881654
63,480.8739765778837,1274.3431443672919
64,524.9348375010181,51.60185713122098
65,470.2639161755075,1067.2478248666853
66,503.0853859914683,658.0905463052154
67,515.4340230200055,536.8143326938888
68,516.6962745621055,1549.8885036009603
69,544.2449882843009,1468.9481037924152
70,539.1280561607359,1377.761801016703
71,574.9843947701391,998.6141471350244
72,592.3784875996457,240.4703830823738
73,547.3394273887548,1101.0388639760838
74,570.980352080174,839.3929583965188
75,607.5129619415334,712.5247813411079
76,621.5206922498119,149.16260346124906
77,651.4715009499683,50.98139645345155
78,614.4463988273702,1309.6997135052302
79,675.7953109313175,468.44044174097917
80,625.5638382811933,572.9829425854685
81,654.028381642512,370.1835748792271
82,629.1532851644271,1167.1561888041056
83,649.7165610859729,1558.595113122172
84,662.9698135113562,904.3139830201002
85,667.7982026143791,1453.6165849673203
86,704.0641848523749,769.8249281740938
87,699.0587664228852,1038.6908290725519
88,715.0953850676073,608.566064079953
89,725.5592032460347,1344.5088159350794
90,725.7792089835687,1211.236809512014
91,754.4761079131702,66.5013523822734
92,728.9726902963394,286.0755374782103
93,789.8428814135236,197.27339449541284
94,764.0404899360275,1500.7834295521923
95,786.1811551582167,943.754028937772
96,793.5268588531821,403.5894770006301
97,898.6654804270463,831.7908829012032
98,781.6186126669539,1123.9961223610512
99,870.5588343784582,1575.7295278495021
100,805.7390584338774,657.9768157085404
101,818.7861043434428,528.9288414685374
102,842.7234296632433,1402.7848897380782
103,826.2565080980243,1275.0974306792166
104,842.1319801229681,88.43813694938095
105,835.4350163627863,283.63920056100983
106,876.4846153846154,1508.0895813047712
107,857.6721397119188,1128.629375326517
108,884.4131556319862,874.6265047291488
109,915.2167470304598,1000.6660590379865
110,898.9505313765183,408.98526062753035
111,895.0055110651856,699.8391457848962
112,911.5740822972173,559.5559502664298
113,915.1493407480491,1265.863485514396
114,955.028328611898,1372.5108288403546
115,943.9958829253686,181.5234673253986
116,949.7293783819454,296.8231490035634
117,927.1246635805792,57.45419313166111
118,954.99173553719,1130.1534936138241
119,1001.8098587166241,743.8170784838488
120,971.6630979498862,1451.778132118451
121,992.893439929909,1265.1072171722703
122,1009.8795302013423,451.4088590604027
123,1033.4484914803813,647.3832265124277
124,1067.9252090639332,569.2959266253035
125,1022.6384340297384,1540.912196499153
126,1000.9288256227758,75.92081850533808
127,1030.7302373388152,959.5319566436181
128,1085.990973762717,339.9996940258548
129,1066.2452942048317,1073.1185712168372
130,1078.7433038574907,232.63411508394208
131,1068.319715007215,1438.7944624819625
132,1070.348931080879,1216.5436537599044
133,1091.5008581449144,99.78113573613909
134,1108.102811364142,1341.7533565759218
135,1105.1782151881898,846.5655007314803
136,1125.7597298738226,1577.5171494579704
137,1103.5563540434823,466.85063222050394
138,1074.1553484243232,16.777185974256547
139,1122.55239546301,972.2395463009988
140,1159.072646210333,1470.0583530028848
141,1121.008967120558,703.0870142809698
142,1149.6672750085547,1132.0182502566443
143,1163.7473483241408,785.0210012728044
144,1164.880073402418,1235.3160621761658
145,1164.4961991847526,192.5043516580368
146,1162.687242798354,50.33667695473251
147,1165.0280328069532,652.2498469824948
148,1163.9721003134796,432.521473354232
149,1181.042509427494,1030.5673637298594
150,1179.6461076461076,328.5728805728806
151,1181.858097359211,541.6331530384982
152,1184.769647696477,926.1035230352303
