index,axis-O,axis-1
87,659.7960088691796,1047.9908465518222
88,678.3760374414977,1248.4703276131045
89,727.2067976568221,203.39010251403465
90,725.0902248093136,1489.3421316740264
91,732.8613742985926,45.46913807377426
92,718.9039788223969,450.5239050216589
93,716.1477565405992,326.9810220957029
94,771.5305305305305,1581.5562228895562
95,730.2707138930339,877.0398177962774
96,730.045996592845,649.5906714445163
97,743.444328230484,1384.2188837120852
98,757.1303051698438,998.4870950027457
99,744.0583857535217,1145.4932222911314
100,792.0315728090636,1283.0678940353216
101,783.9996541886401,766.4907063197026
102,809.629050965409,361.4932796615951
103,805.9181612397701,494.58288351036043
104,810.1057295542176,96.06994520733275
105,826.9747881051574,1508.5170952449362
106,837.4892464013548,1149.3004798193622
107,835.2708738685391,650.9356230437357
108,809.5702631042219,228.27942076279828
109,820.3002591632728,1387.5590522028879
110,851.9412728957309,892.535813555698
111,867.4642958546281,1024.7898921067576
112,867.8867715265175,563.340088727566
113,843.8146588037068,763.1468688570626
114,884.5428093214883,267.79245525943094
115,900.9692883511075,1317.9474979491386
116,911.5248738284066,782.6064247376432
117,899.1218854150135,37.25329312807491
118,908.1393794749404,145.80295942720764
119,927.7395521560802,418.99916860658465
120,914.9833496571988,1458.8684762837554
121,948.3328518365662,1125.6745081854451
122,933.7010754955714,1553.099219738507
123,960.5154974097813,690.3162700851699
124,979.4740092062423,564.1278769507129
125,966.3288988948015,963.4626483831355
126,1002.0177340481941,847.3260472515171
127,981.4813987372511,61.16318601262749
128,1013.59103568884,1505.816957056804
129,991.4864339740476,220.24203733259316
130,999.3636166522116,1238.6170858629662
131,1023.8566869392425,1367.327271632444
132,1038.8525410476934,381.5858222569716
133,1020.6046556183543,1086.5782163042436
134,1060.7761021718738,699.1834187170791
135,1072.7315125151538,952.2750481352065
136,1068.4309180507391,541.3830078481475
137,1064.2262462361994,76.7129474740716
138,1075.677425589486,217.52734827986083
139,1083.5163191630443,1231.0856848154424
140,1101.2523653214907,1081.3801892257193
141,1106.84041374215,1570.8997044698929
142,1119.3499922993994,1469.3187278607732
143,1148.9314107018763,292.8414176511466
144,1130.4007892659827,817.9270718232044
145,1140.3491988243102,1319.9513605764673
146,1139.133058040835,446.33325686319495
147,1136.1388033435987,31.099868015838098
148,1155.9971565521164,138.43098545779512
149,1161.8834769965729,713.7288399626129
150,1155.2071403932391,590.87435322525
151,1167.8633418713275,909.1276178996535
152,1166.0422084843317,1173.912492005969
153,1170.124764816557,1026.1135936030103
154,1182.9926784624772,1375.7364246491763
155,1182.014451416619,1529.321924320213
156,1188.7875831485587,408.5427937915743
157,1190.3432593394693,46.36004331348132
