index,axis-O,axis-1
0,42.59438377535101,36.17174868812934
1,36.44546899841018,125.80779014308426
2,100.70029821073558,149.20661743822777
3,66.9723695227463,240.40566564331564
4,64.9590945194599,321.72676727561554
5,32.710369223966396,371.11739995578154
6,33.54192699769813,452.2084840512989
7,36.05831533477322,590.0295176385889
8,68.7099434855659,694.878723079273
9,31.794240750041855,777.553155868073
10,45.67660683265779,848.7321945570353
11,90.53897749291995,897.406394395588
12,49.18715328467153,999.4208272506082
13,49.038426196641886,1117.5819898087043
14,28.829794520547946,1207.1900684931506
15,35.12322274881517,1329.3139186829633
16,57.00130758398713,1423.7688593844298
17,45.785028790786946,1543.1375896555207
18,90.4993656680004,1232.3403923099443
19,81.97558070279929,1306.9032162001192
20,84.94075199392329,480.77288264337255
21,129.5997513983841,800.7456494717215
22,92.40015932023367,1471.9519383961763
23,186.6251476898203,67.48871338847087
24,126.1726324841449,539.2181016876276
25,130.60541105737812,413.6757286629199
26,152.05607823718742,752.3549145828175
27,142.63267285575725,630.0393515311071
28,137.59625027250925,1534.906692827556
29,116.1223466981132,284.1792452830189
30,131.7143401619819,1061.8688899475942
31,132.20634920634922,963.8012933568489
32,135.75442739079102,1344.5739866194413
33,204.5703125,695.144850127551
34,166.5154958677686,1202.0219524793388
35,184.5884505533738,1399.4507318814708
36,184.62052710520678,344.36597385901007
37,177.8700601099885,262.2647397365392
38,211.5809819121447,192.52578811369509
39,239.7674480201298,410.99470268838564
40,261.47489434854236,833.8659838120478
41,212.98272693862552,898.304177385765
42,238.51107064123454,576.7409182401993
43,191.76198581560283,991.570354609929
44,226.36444644464447,1261.130693069307
45,207.3189105326668,1540.2830546457508
46,217.13221716114737,1137.561861381263
47,301.2067059033351,520.6308186195827
48,252.91859838274934,460.18993710691825
49,293.5112554497731,1566.3378414449685
50,254.44305840915763,29.5183445846786
51,229.54832474226805,1472.9851804123712
52,272.13130425227996,984.345456543237
53,276.61987667754806,322.71064562930724
54,288.2113428280773,1354.030518819939
