index,axis-O,axis-1
0,17.39809825673534,44.43169572107765
1,72.16380122468205,205.83443240697127
2,37.75352178374848,313.60714618901017
3,59.02780734433209,408.47152740819587
4,35.95537017726799,485.6517205422315
5,54.22307052687278,586.7792728097362
6,17.677170219338894,676.400061785604
7,63.48668140661192,849.2704779953674
8,33.67253853413023,1003.7394358813044
9,14.462208151958844,1118.9964384645825
10,35.59248733473372,1253.4417397751142
11,32.671044063381814,1444.9831777729541
12,93.22900857548275,1555.2219137516195
13,118.07802780445039,1120.5781321755103
14,115.43360304616849,696.8681104236078
15,125.00223964165734,1400.7753232210118
16,130.1066434120818,85.7262089741557
17,153.85002747664484,989.9718239496428
18,159.78632314912366,488.3330140791112
19,150.98198287875772,1250.6118853274936
20,130.14102564102564,341.2
21,133.57845620583922,433.41701106519133
22,171.51728844404005,581.5727934485897
23,205.47991415107543,858.3004245789203
24,210.75720512653697,735.3934682193742
25,185.7807386629266,251.77877512856475
26,314.31846104106046,338.25278278139575
27,295.27213944335114,1439.375562271577
28,281.9062811565304,1559.9444167497506
29,250.75754043421244,522.3342561561999
30,291.9354257782351,1158.2048494983278
31,284.2829188748471,1301.8761210762332
32,328.8386827230278,46.35763086753502
33,252.39091140529533,251.60743380855396
34,323.027376910017,1040.9231324278437
35,319.8993200979059,146.8072341582812
36,305.96533287340463,430.4663677130045
37,365.0116078378287,904.6843209584081
38,350.5082738391721,590.5886878078477
39,281.87070557813075,1210.8197266346508
40,319.63800400980176,241.48429494319447
41,337.67335852621636,272.5344827586207
42,381.9531215651792,772.195537480765
43,348.7322516883545,675.1762477351342
44,357.42915309446255,494.7551186598418
45,398.9768080561489,1198.3413182789136
46,425.10063512921596,1531.9108628996935
47,478.8281795388624,365.6042967405732
48,483.44048977108525,1273.3469085101528
49,480.7913765665407,1420.7893375770836
50,524.429984906926,1115.2639946335737
51,471.39292056351366,204.78915591334203
52,496.8468118667718,459.4289267730389
53,437.15201612903223,1337.082258064516
54,486.64861425339365,82.07861990950227
55,527.4957123210096,682.2671709408623
56,545.1385561670444,997.5935757706558
57,525.5369800938663,256.61191131251013
58,559.5543399810066,817.1271794871794
59,534.4648033799155,547.192070198245
60,605.0643340421419,1539.8218055287068
61,611.9282574790869,131.34963845172268
62,633.3066929531898,1252.6772823779193
63,702.8415427509294,465.5579587698547
64,666.9869665995365,1402.6055781434054
65,596.2506830601093,612.2700364298724
66,665.1316240537066,359.460934152264
67,642.2010349796934,917.7628062360802
68,695.2830165592626,248.20295293253935
69,621.3275452385304,26.176384573204167
70,685.3118174502816,581.2412346246695
71,711.0031314112947,746.3602742684375
72,761.2708993511393,1155.2811604044061
73,779.6347445363808,1031.3403213238842
74,753.4326295002279,64.89731125626614
75,799.0797835639322,878.3471329483967
76,779.3378135645711,1288.9822235986373
77,827.6829814874959,1536.0752192270218
78,759.5954526833265,695.4436706267923
79,836.5934012066365,603.1838235294117
80,814.3364205938436,351.8165804049759
81,879.7061742006615,117.02429253950753
82,851.1240814807925,425.9535857129569
83,866.1635349383441,1362.884112071135
84,865.6082130965593,253.84387717351092
85,872.4388992190405,752.014949795463
86,949.355733005733,1199.2587633087633
87,985.0544481924427,515.8775767487818
88,881.9785953177258,28.594871794871796
89,979.9290953545233,951.4665342298289
90,920.038145539906,321.7531298904538
91,1015.3804826023197,1083.100319957339
92,959.4577496610935,1427.5654089471307
93,1008.1776733419844,681.7620032967418
94,966.7186079885195,386.1320258311409
95,1011.3102372402425,838.7429210572791
96,1008.8017072095539,205.5059511882339
97,987.5542048293089,773.7335553705245
98,1077.411567476949,1315.9671835708298
99,1066.2912126610597,1470.0363342586072
100,1016.127814418922,1580.8262451671594
101,1031.7908555099125,59.92918378281836
102,1072.150767649515,303.9644118969615
103,1091.737177586718,403.1025051882597
104,1134.3170109665903,1215.8998979852079
105,1111.188978692138,120.07376928728875
106,1142.305303933254,634.6763408820024
107,1149.1996312684366,1536.8188053097344
108,1145.4406511627908,46.670697674418605
109,1129.30299135312,857.554218275298
110,1146.597859656683,492.40551605257485
111,1145.515364498202,958.5485452762341
112,1162.875091690244,193.53767159174265
113,1164.1841513292434,1077.5589979550102
114,1173.6036324786326,330.16809116809117
115,1174.459503307126,774.1190565331336
116,1178.925413432332,1413.01552480594
