index,axis-O,axis-1
0,46.219098513011154,24.81668215613383
1,20.842252535851696,75.37355718782791
2,28.95084920226454,156.32707153885744
3,27.825010950503724,269.4862023653088
4,35.72550467749877,341.1553421959626
5,35.191585760517796,412.38058252427186
6,26.979552469135804,461.95216049382714
7,16.67053220128391,561.5908055498032
8,62.32899716177862,616.0152554399243
9,47.89066666666667,711.0711666666666
10,33.43844086021505,804.293817204301
11,67.62940009915717,905.2721864154685
12,41.54524550250237,1005.1197078317327
13,49.95710267229254,1160.003094233474
14,16.438362068965517,1208.215948275862
15,31.553227002967358,1298.995178041543
16,19.058188643829187,1362.5603003284843
17,32.257693413862526,1412.4308311763014
18,16.34204160619255,1479.6734397677794
19,45.051728425764736,1558.236508331261
20,58.271190023250895,223.26801944620587
21,73.38617956229537,1460.8097535757367
22,62.77821869488536,522.852733686067
23,84.44896988906497,97.68066561014263
24,62.27486838459407,1253.137434192297
25,90.59880501311571,1078.2373943456719
26,93.62736179146256,1380.163575927222
27,137.52867425121894,259.9391687949849
28,104.18403739612188,398.2953601108033
29,118.79689627007896,177.540974680098
30,110.12789437382993,807.0744900975466
31,108.51876513317191,323.95258272800646
32,121.42774057102574,469.18893197039125
33,119.90825838103025,667.7591169255928
34,153.21331851253032,1440.8658043654002
35,166.04042616747984,1346.8597032759135
36,122.5822994210091,1217.1991728701405
37,125.85573840564223,30.419747809360974
38,142.17329036877908,1542.5408163265306
39,164.61975642760487,1154.4445196211095
40,156.85753718754793,533.6969789909523
41,173.83224101479917,745.3671247357294
42,153.25393751613737,1000.5875290472502
43,163.88252032520325,1586.75
44,251.31425925925927,941.3902777777778
45,209.74601856375182,616.2742550073278
46,147.50276025236593,126.83517350157729
47,167.42130699726835,1292.7631855431814
48,189.13081121776773,76.41313758705063
49,191.9389615537059,339.1038446294094
50,180.64623630855277,1479.8543463062224
51,189.90090718771808,418.86566643405445
52,192.1263440860215,1099.539605734767
53,225.13788537923207,23.7928882163798
54,197.72368109770522,146.8220960492075
55,226.98344226579522,1289.970806100218
56,194.07324768988056,842.6540455262565
57,227.40215716486904,485.7828967642527
58,215.03862212943633,1050.865866388309
59,237.59241489604753,268.569796664382
60,249.36146788990825,216.59816513761467
61,247.24284725426858,1469.038301799723
62,246.78880197612187,896.5304652120215
63,242.8324034334764,1200.8888412017168
64,272.6726508785332,1032.4606569900689
65,270.90863718286425,1515.8300291140995
66,249.3798973250473,831.705485004053
67,270.3990737167117,425.6142416055577
68,271.58311662332466,350.3500700140028
69,272.0760588697899,100.0194360184249
70,295.05267371117515,1102.1914825488313
71,279.9836504958456,778.597829000268
72,309.6228637081718,1539.930633347695
73,318.6026394877826,1180.3512348098784
74,354.7510251903925,1249.2072349150556
75,313.5048515568429,733.7152787834902
76,304.4093088294047,623.7105473431882
77,325.8429203539823,1322.4455199115043
78,311.4324623911322,518.4218527315915
79,327.5372894947875,871.6784282277466
80,314.38601823708206,171.1401553529213
81,322.14355231143554,331.9620843471208
82,333.0290809327846,22.637037037037036
83,348.0406790029056,413.5402966814498
84,330.65502756629036,254.16172223680755
